PLAYER,TEAM,GP,L,MIN,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,GP_Per36,L_Per36,DRIVES_Per36,FGM_Per36,FGA_Per36,FG%_Per36,FTM_Per36,FTA_Per36,FT%_Per36,PTS_Per36,PTS%_Per36,PASS_Per36,PASS%_Per36,AST_Per36,AST%_Per36,TO_Per36,TOV%_Per36,PF_Per36,PF%_Per36
Lonnie Walker IV,PHI,17,17,408,102,21,41,51.2,6,8,75.0,49,48.0,52,51.0,13,12.7,5,4.9,4,3.9,1.5,1.5,9.0,1.852941176470588,3.6176470588235294,4.517647058823529,0.5294117647058824,0.7058823529411764,6.61764705882353,4.323529411764706,4.235294117647059,4.588235294117647,4.5,1.1470588235294117,1.1205882352941174,0.4411764705882353,0.4323529411764706,0.3529411764705882,0.3441176470588235
Marcus Bagley,PHI,9,9,226,10,1,5,20.0,0,0,0.0,2,20.0,4,40.0,1,10.0,1,10.0,0,0.0,1.4336283185840708,1.4336283185840708,1.592920353982301,0.1592920353982301,0.7964601769911505,3.185840707964602,0.0,0.0,0.0,0.3185840707964602,3.185840707964602,0.6371681415929203,6.371681415929204,0.1592920353982301,1.592920353982301,0.1592920353982301,1.592920353982301,0.0,0.0
Oshae Brissett,PHI,5,5,117,11,4,6,66.7,3,4,75.0,12,109.1,2,18.2,0,0.0,1,9.1,2,18.2,1.5384615384615385,1.5384615384615385,3.3846153846153846,1.2307692307692308,1.846153846153846,20.52307692307692,0.923076923076923,1.2307692307692308,23.07692307692308,3.692307692307692,33.569230769230764,0.6153846153846154,5.6,0.0,0.0,0.3076923076923077,2.8,0.6153846153846154,5.6
Paul George,PHI,26,26,845,221,39,73,53.4,16,20,80.0,96,43.4,111,50.2,15,6.8,16,7.2,10,4.5,1.1076923076923078,1.1076923076923078,9.415384615384616,1.6615384615384616,3.110059171597633,2.2750295857988165,0.6816568047337278,0.8520710059171598,3.408284023668639,4.089940828402367,1.8489940828402367,4.728994082840236,2.138698224852071,0.6390532544378699,0.2897041420118343,0.6816568047337278,0.3067455621301775,0.4260355029585799,0.19171597633136095
Quentin Grimes,PHI,46,46,1324,326,72,136,52.9,39,42,92.9,189,58.0,128,39.3,33,10.1,28,8.6,21,6.4,1.2507552870090635,1.2507552870090635,8.86404833836858,1.957703927492447,3.6978851963746227,1.438368580060423,1.0604229607250755,1.1419939577039275,2.5259818731117827,5.138972809667674,1.5770392749244715,3.4803625377643503,1.0685800604229605,0.8972809667673716,0.27462235649546823,0.7613293051359517,0.23383685800604226,0.5709969788519638,0.17401812688821752
Reggie Jackson,PHI,20,20,218,40,9,20,45.0,0,0,0.0,18,45.0,15,37.5,2,5.0,3,7.5,1,2.5,3.302752293577982,3.302752293577982,6.605504587155964,1.4862385321100917,3.302752293577982,7.431192660550459,0.0,0.0,0.0,2.9724770642201834,7.431192660550459,2.4770642201834865,6.192660550458715,0.3302752293577982,0.8256880733944955,0.4954128440366973,1.2385321100917432,0.1651376146788991,0.41284403669724773
Ricky Council IV,PHI,57,57,976,233,40,112,35.7,34,40,85.0,115,49.4,80,34.3,15,6.4,11,4.7,20,8.6,2.1024590163934427,2.1024590163934427,8.594262295081966,1.4754098360655736,4.131147540983607,1.3168032786885246,1.2540983606557377,1.4754098360655736,3.1352459016393444,4.241803278688525,1.8221311475409834,2.9508196721311473,1.2651639344262295,0.5532786885245902,0.2360655737704918,0.4057377049180328,0.17336065573770493,0.7377049180327868,0.31721311475409836
Tyrese Maxey,PHI,32,32,1194,450,116,262,44.3,65,72,90.3,310,68.9,116,25.8,26,5.8,25,5.6,36,8.0,0.964824120603015,0.964824120603015,13.5678391959799,3.4974874371859297,7.899497487437186,1.3356783919597988,1.9597989949748744,2.170854271356784,2.722613065326633,9.346733668341708,2.077386934673367,3.4974874371859297,0.777889447236181,0.7839195979899497,0.1748743718592965,0.7537688442211056,0.16884422110552763,1.085427135678392,0.24120603015075376
Bol Bol,PHX,26,26,339,23,9,11,81.8,5,6,83.3,23,100.0,6,26.1,2,8.7,3,13.0,3,13.0,2.7610619469026547,2.7610619469026547,2.4424778761061945,0.9557522123893805,1.168141592920354,8.686725663716814,0.5309734513274336,0.6371681415929203,8.846017699115045,2.4424778761061945,10.619469026548673,0.6371681415929203,2.7716814159292036,0.21238938053097345,0.9238938053097344,0.3185840707964602,1.3805309734513274,0.3185840707964602,1.3805309734513274
Bradley Beal,PHX,31,31,1001,338,85,147,57.8,37,44,84.1,213,63.0,135,39.9,27,8.0,18,5.3,23,6.8,1.1148851148851149,1.1148851148851149,12.155844155844155,3.056943056943057,5.286713286713287,2.0787212787212788,1.3306693306693305,1.5824175824175826,3.024575424575424,7.660339660339661,2.265734265734266,4.8551448551448555,1.434965034965035,0.971028971028971,0.28771228771228774,0.6473526473526474,0.19060939060939058,0.8271728271728271,0.24455544455544456
Cody Martin,PHX,37,37,804,115,19,41,46.3,11,14,78.6,50,43.5,55,47.8,14,12.2,10,8.7,7,6.1,1.6567164179104477,1.6567164179104477,5.149253731343283,0.8507462686567164,1.835820895522388,2.0731343283582087,0.4925373134328358,0.6268656716417911,3.5194029850746267,2.238805970149254,1.9477611940298507,2.462686567164179,2.1402985074626866,0.6268656716417911,0.5462686567164179,0.44776119402985076,0.3895522388059701,0.31343283582089554,0.27313432835820894
Collin Gillespie,PHX,21,21,294,65,11,28,39.3,7,8,87.5,30,46.2,31,47.7,6,9.2,2,3.1,4,6.2,2.571428571428571,2.571428571428571,7.959183673469387,1.346938775510204,3.4285714285714284,4.812244897959183,0.8571428571428571,0.9795918367346939,10.714285714285714,3.673469387755102,5.657142857142857,3.795918367346939,5.840816326530613,0.7346938775510203,1.1265306122448977,0.24489795918367346,0.37959183673469393,0.4897959183673469,0.7591836734693879
Damion Lee,PHX,19,19,103,41,10,22,45.5,5,6,83.3,26,63.4,13,31.7,3,7.3,1,2.4,3,7.3,6.640776699029126,6.640776699029126,14.33009708737864,3.495145631067961,7.689320388349514,15.902912621359224,1.7475728155339805,2.0970873786407767,29.114563106796115,9.087378640776699,22.159223300970876,4.543689320388349,11.079611650485438,1.0485436893203883,2.5514563106796118,0.3495145631067961,0.8388349514563107,1.0485436893203883,2.5514563106796118
Devin Booker,PHX,40,40,1483,595,125,242,51.7,83,92,90.2,345,58.0,259,43.5,55,9.2,33,5.5,46,7.7,0.971004720161834,0.971004720161834,14.443695212407283,3.0343897505057313,5.874578556979096,1.2550236008091706,2.0148347943358056,2.2333108563722184,2.189615643964936,8.374915711395818,1.4079568442346595,6.287255563047877,1.0559676331759946,1.3351314902225218,0.22333108563722184,0.8010788941335131,0.1335131490222522,1.1166554281861092,0.18691840863115308
Grayson Allen,PHX,35,35,865,183,25,52,48.1,32,36,88.9,83,45.4,88,48.1,22,12.0,19,10.4,19,10.4,1.4566473988439306,1.4566473988439306,7.616184971098266,1.0404624277456647,2.1641618497109825,2.001849710982659,1.3317919075144509,1.4982658959537571,3.699884393063584,3.4543352601156068,1.8894797687861273,3.66242774566474,2.001849710982659,0.915606936416185,0.49942196531791905,0.7907514450867051,0.43283236994219654,0.7907514450867051,0.43283236994219654
Jalen Bridges,PHX,7,7,30,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8.4,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Durant,PHX,29,29,1082,322,117,199,58.8,41,48,85.4,284,88.2,76,23.6,23,7.1,17,5.3,25,7.8,0.9648798521256932,0.9648798521256932,10.713493530499075,3.8927911275415896,6.621072088724584,1.9563770794824398,1.3641404805914972,1.5970425138632163,2.8414048059149724,9.44916820702403,2.93456561922366,2.5286506469500925,0.7852125693160813,0.765249537892791,0.23622920517560073,0.5656192236598891,0.17634011090573015,0.8317929759704252,0.25951940850277266
Mason Plumlee,PHX,41,41,753,28,1,7,14.3,3,6,50.0,5,17.9,16,57.1,4,14.3,1,3.6,3,10.7,1.9601593625498008,1.9601593625498008,1.3386454183266934,0.04780876494023904,0.33466135458167334,0.6836653386454183,0.14342629482071712,0.28685258964143423,2.390438247011952,0.23904382470119523,0.8557768924302789,0.7649402390438247,2.729880478087649,0.19123505976095617,0.6836653386454183,0.04780876494023904,0.17211155378486054,0.14342629482071712,0.5115537848605577
Monté Morris,PHX,24,24,340,88,26,43,60.5,16,16,100.0,68,77.3,31,35.2,4,4.5,4,4.5,8,9.1,2.541176470588235,2.541176470588235,9.31764705882353,2.7529411764705882,4.552941176470588,6.405882352941177,1.6941176470588235,1.6941176470588235,10.588235294117647,7.2,8.184705882352942,3.2823529411764705,3.727058823529412,0.4235294117647059,0.4764705882352941,0.4235294117647059,0.4764705882352941,0.8470588235294118,0.9635294117647059
Nick Richards,PHX,40,40,829,13,4,9,44.4,5,8,62.5,13,100.0,0,0.0,0,0.0,0,0.0,4,30.8,1.7370325693606754,1.7370325693606754,0.5645355850422196,0.17370325693606753,0.390832328106152,1.92810615199035,0.21712907117008443,0.34740651387213506,2.714113389626055,0.5645355850422196,4.342581423401689,0.0,0.0,0.0,0.0,0.0,0.0,0.17370325693606753,1.33751507840772
Oso Ighodaro,PHX,36,36,593,34,3,9,33.3,2,4,50.0,8,23.5,18,52.9,3,8.8,2,5.9,2,5.9,2.1854974704890386,2.1854974704890386,2.064080944350759,0.1821247892074199,0.5463743676222597,2.0215851602023607,0.12141652613827993,0.24283305227655985,3.0354131534569984,0.4856661045531197,1.426644182124789,1.0927487352445193,3.211467116357504,0.1821247892074199,0.5342327150084317,0.12141652613827993,0.3581787521079258,0.12141652613827993,0.3581787521079258
Royce O'Neale,PHX,42,42,1034,74,7,32,21.9,3,4,75.0,17,23.0,38,51.4,10,13.5,2,2.7,2,2.7,1.4622823984526112,1.4622823984526112,2.5764023210831724,0.2437137330754352,1.114119922630561,0.7624758220502901,0.10444874274661509,0.13926499032882012,2.611218568665377,0.5918762088974855,0.8007736943907157,1.323017408123791,1.7895551257253386,0.3481624758220503,0.4700193423597679,0.06963249516441006,0.09400386847195358,0.06963249516441006,0.09400386847195358
Ryan Dunn,PHX,42,42,780,86,13,31,41.9,1,4,25.0,27,31.4,42,48.8,3,3.5,7,8.1,2,2.3,1.9384615384615387,1.9384615384615387,3.9692307692307693,0.6,1.4307692307692306,1.9338461538461538,0.046153846153846156,0.18461538461538463,1.1538461538461537,1.2461538461538462,1.449230769230769,1.9384615384615387,2.2523076923076926,0.13846153846153847,0.16153846153846152,0.32307692307692304,0.37384615384615383,0.09230769230769231,0.10615384615384614
TyTy Washington Jr.,PHX,12,12,108,22,6,13,46.2,1,2,50.0,13,59.1,8,36.4,1,4.5,0,0.0,1,4.5,4.0,4.0,7.333333333333333,2.0,4.333333333333333,15.400000000000002,0.3333333333333333,0.6666666666666666,16.666666666666668,4.333333333333333,19.700000000000003,2.6666666666666665,12.133333333333333,0.3333333333333333,1.5,0.0,0.0,0.3333333333333333,1.5
Tyus Jones,PHX,45,45,1160,218,50,121,41.3,12,14,85.7,112,51.4,75,34.4,14,6.4,11,5.0,7,3.2,1.396551724137931,1.396551724137931,6.76551724137931,1.5517241379310347,3.7551724137931033,1.2817241379310342,0.37241379310344824,0.43448275862068964,2.6596551724137933,3.475862068965517,1.5951724137931034,2.327586206896552,1.0675862068965516,0.43448275862068964,0.19862068965517243,0.3413793103448276,0.15517241379310345,0.21724137931034482,0.09931034482758622
Vasilije Micic,PHX,33,33,651,236,26,81,32.1,17,18,94.4,71,30.1,113,47.9,26,11.0,25,10.6,9,3.8,1.8248847926267282,1.8248847926267282,13.050691244239632,1.4377880184331797,4.47926267281106,1.7751152073732719,0.9400921658986174,0.9953917050691244,5.220276497695853,3.926267281105991,1.6645161290322583,6.248847926267281,2.648847926267281,1.4377880184331797,0.6082949308755761,1.3824884792626728,0.5861751152073732,0.4976958525345622,0.21013824884792626
Anfernee Simons,POR,42,42,1375,382,96,215,44.7,39,44,88.6,239,62.6,120,31.4,34,8.9,19,5.0,22,5.8,1.0996363636363637,1.0996363636363637,10.001454545454544,2.5134545454545454,5.629090909090909,1.1703272727272729,1.021090909090909,1.1520000000000001,2.319709090909091,6.257454545454546,1.6389818181818183,3.141818181818182,0.8221090909090908,0.8901818181818182,0.23301818181818185,0.4974545454545454,0.13090909090909092,0.5760000000000001,0.15185454545454544
Bryce McGowens,POR,5,5,12,4,2,2,100.0,0,0,0.0,4,100.0,2,50.0,0,0.0,0,0.0,0,0.0,15.0,15.0,12.0,6.0,6.0,300.0,0.0,0.0,0.0,12.0,300.0,6.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0
Dalano Banton,POR,39,39,640,242,42,113,37.2,25,38,65.8,113,46.7,90,37.2,25,10.3,12,5.0,19,7.9,2.19375,2.19375,13.612499999999999,2.3625000000000003,6.35625,2.0925000000000002,1.40625,2.1374999999999997,3.70125,6.35625,2.626875,5.0625,2.0925000000000002,1.40625,0.579375,0.6749999999999999,0.28125,1.0687499999999999,0.444375
Deandre Ayton,POR,23,23,635,29,7,17,41.2,2,2,100.0,16,55.2,6,20.7,2,6.9,2,6.9,1,3.4,1.3039370078740158,1.3039370078740158,1.6440944881889763,0.3968503937007874,0.963779527559055,2.3357480314960632,0.11338582677165354,0.11338582677165354,5.669291338582677,0.9070866141732283,3.129448818897638,0.3401574803149606,1.1735433070866141,0.11338582677165354,0.39118110236220477,0.11338582677165354,0.39118110236220477,0.05669291338582677,0.19275590551181102
Deni Avdija,POR,39,39,1180,415,83,156,53.2,55,67,82.1,231,55.7,178,42.9,41,9.9,34,8.2,34,8.2,1.1898305084745762,1.1898305084745762,12.661016949152543,2.5322033898305083,4.759322033898305,1.6230508474576273,1.6779661016949152,2.0440677966101695,2.5047457627118646,7.047457627118644,1.6993220338983053,5.430508474576271,1.3088135593220338,1.2508474576271187,0.30203389830508476,1.0372881355932204,0.2501694915254237,1.0372881355932204,0.2501694915254237
Donovan Clingan,POR,38,38,747,3,0,0,0.0,0,0,0.0,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0,1.8313253012048194,1.8313253012048194,0.14457831325301204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14457831325301204,4.8192771084337345,0.0,0.0,0.0,0.0,0.0,0.0
Duop Reath,POR,27,27,287,9,3,5,60.0,4,4,100.0,10,111.1,1,11.1,0,0.0,1,11.1,2,22.2,3.3867595818815333,3.3867595818815333,1.1289198606271778,0.37630662020905925,0.627177700348432,7.526132404181185,0.5017421602787456,0.5017421602787456,12.543554006968641,1.254355400696864,13.93588850174216,0.1254355400696864,1.392334494773519,0.0,0.0,0.1254355400696864,1.392334494773519,0.2508710801393728,2.784668989547038
Jabari Walker,POR,37,37,473,51,10,28,35.7,5,6,83.3,26,51.0,11,21.6,2,3.9,7,13.7,3,5.9,2.8160676532769555,2.8160676532769555,3.8816067653276956,0.7610993657505285,2.1310782241014796,2.7171247357293873,0.38054968287526425,0.45665961945031713,6.339957716701903,1.9788583509513742,3.8816067653276956,0.8372093023255813,1.6439746300211417,0.1522198731501057,0.29682875264270614,0.5327695560253699,1.042706131078224,0.22832980972515857,0.4490486257928119
Jerami Grant,POR,25,25,787,178,32,84,38.1,21,24,87.5,87,48.9,60,33.7,17,9.6,14,7.9,12,6.7,1.1435832274459976,1.1435832274459976,8.142312579415503,1.4637865311308769,3.8424396442185516,1.7428208386277002,0.9606099110546379,1.0978398983481577,4.002541296060991,3.9796696315120714,2.236848792884371,2.744599745870394,1.5415501905972047,0.7776365946632783,0.439135959339263,0.6404066073697585,0.36137229987293523,0.5489199491740788,0.3064803049555273
Justin Minaya,POR,11,11,52,6,1,2,50.0,0,0,0.0,2,33.3,4,66.7,0,0.0,0,0.0,0,0.0,7.615384615384615,7.615384615384615,4.153846153846154,0.6923076923076923,1.3846153846153846,34.61538461538461,0.0,0.0,0.0,1.3846153846153846,23.053846153846152,2.769230769230769,46.17692307692308,0.0,0.0,0.0,0.0,0.0,0.0
Kris Murray,POR,38,38,553,87,15,36,41.7,4,10,40.0,37,42.5,41,47.1,11,12.6,5,5.7,5,5.7,2.4737793851717904,2.4737793851717904,5.663652802893309,0.976491862567812,2.343580470162749,2.7146473779385176,0.2603978300180832,0.650994575045208,2.603978300180832,2.4086799276672695,2.7667269439421336,2.669077757685353,3.0661844484629297,0.7160940325497288,0.8202531645569621,0.325497287522604,0.37106690777576856,0.325497287522604,0.37106690777576856
Matisse Thybulle,POR,7,7,152,26,5,9,55.6,0,0,0.0,10,38.5,10,38.5,3,11.5,5,19.2,0,0.0,1.657894736842105,1.657894736842105,6.157894736842105,1.1842105263157894,2.131578947368421,13.16842105263158,0.0,0.0,0.0,2.3684210526315788,9.118421052631579,2.3684210526315788,9.118421052631579,0.7105263157894737,2.723684210526316,1.1842105263157894,4.5473684210526315,0.0,0.0
Rayan Rupert,POR,29,29,297,60,12,28,42.9,5,6,83.3,30,50.0,26,43.3,8,13.3,2,3.3,3,5.0,3.515151515151515,3.515151515151515,7.2727272727272725,1.4545454545454546,3.393939393939394,5.199999999999999,0.6060606060606061,0.7272727272727273,10.096969696969698,3.6363636363636362,6.0606060606060606,3.151515151515152,5.248484848484848,0.9696969696969696,1.6121212121212123,0.2424242424242424,0.39999999999999997,0.36363636363636365,0.6060606060606061
Robert Williams III,POR,13,13,213,2,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.1971830985915495,2.1971830985915495,0.3380281690140845,0.0,0.3380281690140845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scoot Henderson,POR,36,36,976,438,64,147,43.5,62,81,76.5,193,44.1,192,43.8,37,8.4,36,8.2,41,9.4,1.3278688524590163,1.3278688524590163,16.155737704918035,2.360655737704918,5.422131147540983,1.6045081967213115,2.2868852459016393,2.9877049180327866,2.8217213114754096,7.118852459016394,1.626639344262295,7.081967213114754,1.6155737704918032,1.3647540983606556,0.3098360655737705,1.3278688524590163,0.30245901639344264,1.512295081967213,0.34672131147540985
Shaedon Sharpe,POR,40,40,1255,366,94,184,51.1,40,50,80.0,240,65.6,120,32.8,24,6.6,24,6.6,25,6.8,1.147410358565737,1.147410358565737,10.498804780876494,2.696414342629482,5.27808764940239,1.4658167330677292,1.147410358565737,1.4342629482071714,2.294820717131474,6.884462151394422,1.8817529880478086,3.442231075697211,0.9408764940239043,0.6884462151394422,0.18932270916334662,0.6884462151394422,0.18932270916334662,0.7171314741035857,0.19505976095617528
Sidy Cissoko,POR,11,11,60,16,2,5,40.0,0,2,0.0,4,25.0,8,50.0,1,6.3,1,6.3,1,6.3,6.6,6.6,9.6,1.2,3.0,24.0,0.0,1.2,0.0,2.4,15.0,4.8,30.0,0.6,3.78,0.6,3.78,0.6,3.78
Toumani Camara,POR,45,45,1434,189,38,87,43.7,14,22,63.6,93,49.2,62,32.8,14,7.4,19,10.1,11,5.8,1.1297071129707112,1.1297071129707112,4.7447698744769875,0.9539748953974896,2.1841004184100417,1.097071129707113,0.3514644351464435,0.5523012552301255,1.596652719665272,2.3347280334728033,1.2351464435146444,1.5564853556485356,0.8234309623430961,0.3514644351464435,0.18577405857740587,0.4769874476987448,0.2535564853556485,0.27615062761506276,0.14560669456066944
DeMar DeRozan,SAC,39,39,1440,374,88,168,52.4,53,62,85.5,237,63.4,149,39.8,21,5.6,12,3.2,31,8.3,0.9750000000000001,0.9750000000000001,9.350000000000001,2.1999999999999997,4.2,1.31,1.325,1.55,2.1374999999999997,5.925,1.585,3.7249999999999996,0.9949999999999999,0.525,0.13999999999999999,0.3,0.08,0.775,0.20750000000000002
Devin Carter,SAC,18,18,165,34,6,11,54.5,4,8,50.0,16,47.1,19,55.9,8,23.5,0,0.0,4,11.8,3.9272727272727272,3.9272727272727272,7.418181818181818,1.309090909090909,2.4,11.89090909090909,0.8727272727272727,1.7454545454545454,10.90909090909091,3.4909090909090907,10.276363636363637,4.1454545454545455,12.196363636363637,1.7454545454545454,5.127272727272727,0.0,0.0,0.8727272727272727,2.5745454545454547
Domantas Sabonis,SAC,34,34,1229,130,24,49,49.0,13,20,65.0,61,46.9,60,46.2,13,10.0,6,4.6,10,7.7,0.9959316517493898,0.9959316517493898,3.8079739625711957,0.7030105777054516,1.435313262815297,1.435313262815297,0.38079739625711956,0.5858421480878764,1.9039869812855978,1.7868185516680228,1.3737998372660698,1.7575264442636291,1.3532953620829944,0.38079739625711956,0.2929210740439382,0.1757526444263629,0.13474369406021156,0.2929210740439382,0.2255492270138324
Doug McDermott,SAC,21,21,204,2,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.705882352941176,3.705882352941176,0.3529411764705882,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac Jones,SAC,21,21,176,7,3,4,75.0,0,0,0.0,6,85.7,3,42.9,0,0.0,0,0.0,0,0.0,4.295454545454546,4.295454545454546,1.4318181818181819,0.6136363636363635,0.8181818181818182,15.340909090909092,0.0,0.0,0.0,1.227272727272727,17.529545454545456,0.6136363636363635,8.775,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Crawford,SAC,8,8,26,4,0,1,0.0,0,0,0.0,0,0.0,3,75.0,1,25.0,0,0.0,0,0.0,11.076923076923077,11.076923076923077,5.538461538461538,0.0,1.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,4.153846153846154,103.84615384615384,1.3846153846153846,34.61538461538461,0.0,0.0,0.0,0.0
Jae Crowder,SAC,6,6,59,2,1,2,50.0,0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,3.6610169491525424,3.6610169491525424,1.2203389830508475,0.6101694915254238,1.2203389830508475,30.508474576271183,0.0,0.0,0.0,1.2203389830508475,61.01694915254237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake LaRavia,SAC,26,26,545,126,20,37,54.1,12,18,66.7,52,41.3,68,54.0,13,10.3,9,7.1,9,7.1,1.7174311926605506,1.7174311926605506,8.322935779816515,1.3211009174311927,2.4440366972477063,3.5735779816513764,0.7926605504587156,1.1889908256880735,4.405871559633027,3.434862385321101,2.7280733944954125,4.491743119266055,3.5669724770642204,0.8587155963302753,0.6803669724770642,0.5944954128440367,0.4689908256880734,0.5944954128440367,0.4689908256880734
Jalen McDaniels,SAC,2,2,6,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonas Valančiūnas,SAC,58,58,1061,55,24,43,55.8,6,6,100.0,54,98.2,6,10.9,0,0.0,2,3.6,3,5.5,1.9679547596606977,1.9679547596606977,1.8661639962299719,0.8143261074458059,1.4590009425070687,1.8933081998114984,0.20358152686145148,0.20358152686145148,3.3930254476908575,1.832233741753063,3.331950989632422,0.20358152686145148,0.3698397737983035,0.0,0.0,0.06786050895381715,0.12214891611687088,0.10179076343072574,0.1866163996229972
Keegan Murray,SAC,40,40,1396,149,39,90,43.3,10,12,83.3,89,59.7,44,29.5,10,6.7,8,5.4,6,4.0,1.031518624641834,1.031518624641834,3.8424068767908306,1.005730659025788,2.320916905444126,1.116618911174785,0.2578796561604585,0.30945558739255014,2.148137535816619,2.2951289398280803,1.539541547277937,1.1346704871060171,0.7607449856733524,0.2578796561604585,0.17277936962750717,0.20630372492836677,0.13925501432664758,0.15472779369627507,0.10315186246418338
Keon Ellis,SAC,41,41,950,73,6,21,28.6,9,12,75.0,21,28.8,38,52.1,7,9.6,4,5.5,6,8.2,1.5536842105263158,1.5536842105263158,2.7663157894736843,0.22736842105263158,0.7957894736842105,1.0837894736842106,0.3410526315789474,0.45473684210526316,2.8421052631578947,0.7957894736842105,1.0913684210526315,1.44,1.9743157894736842,0.2652631578947368,0.36378947368421055,0.15157894736842104,0.20842105263157895,0.22736842105263158,0.31073684210526314
Malik Monk,SAC,29,29,951,396,73,150,48.7,23,28,82.1,175,44.2,197,49.7,46,11.6,23,5.8,14,3.5,1.0977917981072556,1.0977917981072556,14.990536277602525,2.763406940063091,5.678233438485804,1.8435331230283913,0.8706624605678233,1.0599369085173502,3.10788643533123,6.624605678233438,1.6731861198738172,7.457413249211356,1.8813880126182965,1.7413249211356465,0.4391167192429022,0.8706624605678233,0.2195583596214511,0.5299684542586751,0.13249211356466878
Markelle Fultz,SAC,12,12,91,31,6,16,37.5,0,0,0.0,12,38.7,13,41.9,3,9.7,2,6.5,0,0.0,4.747252747252747,4.747252747252747,12.263736263736265,2.3736263736263736,6.32967032967033,14.835164835164834,0.0,0.0,0.0,4.747252747252747,15.309890109890112,5.142857142857142,16.575824175824174,1.1868131868131868,3.837362637362637,0.7912087912087913,2.571428571428571,0.0,0.0
Mason Jones,SAC,6,6,29,10,4,4,100.0,0,0,0.0,8,80.0,6,60.0,3,30.0,0,0.0,0,0.0,7.448275862068965,7.448275862068965,12.413793103448278,4.9655172413793105,4.9655172413793105,124.13793103448275,0.0,0.0,0.0,9.931034482758621,99.31034482758622,7.448275862068965,74.48275862068967,3.7241379310344827,37.24137931034483,0.0,0.0,0.0,0.0
Skal Labissiere,SAC,2,2,6,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terry Taylor,SAC,2,2,4,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18.0,18.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trey Lyles,SAC,35,35,647,48,4,17,23.5,9,12,75.0,17,35.4,16,33.3,4,8.3,4,8.3,6,12.5,1.947449768160742,1.947449768160742,2.6707882534775886,0.22256568778979907,0.9459041731066461,1.3075734157650696,0.500772797527048,0.6676970633693972,4.1731066460587325,0.9459041731066461,1.9697063369397216,0.8902627511591963,1.852859350850077,0.22256568778979907,0.4618238021638331,0.22256568778979907,0.4618238021638331,0.3338485316846986,0.6955177743431221
Zach LaVine,SAC,42,42,1490,418,83,171,48.5,40,50,80.0,214,51.2,173,41.4,29,6.9,31,7.4,25,6.0,1.014765100671141,1.014765100671141,10.099328859060403,2.0053691275167784,4.131543624161074,1.1718120805369128,0.9664429530201342,1.2080536912751678,1.9328859060402683,5.170469798657718,1.237046979865772,4.17986577181208,1.0002684563758388,0.7006711409395974,0.16671140939597318,0.7489932885906041,0.17879194630872486,0.6040268456375839,0.14496644295302014
Bismack Biyombo,SAS,18,18,348,2,0,0,0.0,0,0,0.0,0,0.0,1,50.0,0,0.0,1,50.0,0,0.0,1.8620689655172413,1.8620689655172413,0.20689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,5.172413793103448,0.0,0.0,0.10344827586206896,5.172413793103448,0.0,0.0
Blake Wesley,SAS,35,35,406,145,16,39,41.0,15,26,57.7,47,32.4,75,51.7,20,13.8,16,11.0,13,9.0,3.1034482758620694,3.1034482758620694,12.857142857142858,1.4187192118226601,3.458128078817734,3.6354679802955667,1.330049261083744,2.305418719211823,5.116256157635468,4.167487684729064,2.8729064039408865,6.650246305418719,4.584236453201971,1.7733990147783252,1.2236453201970443,1.4187192118226601,0.9753694581280788,1.1527093596059115,0.7980295566502463
